id,cluster,texto
21558899,7,"Ameloblastoma of the maxilla is a rare odontogenic tumor that rarely 
metastasizes. We report a patient who was diagnosed with ameloblastoma of the 
maxilla 6 years ago and had undertaken the operation. However, the recurrence 
occurred, and further pulmonary disease was discovered. He did not exper"
21559008,8,"The unique composition and spatial arrangement of RNA-binding proteins (RBPs) on 
a transcript guide the diverse aspects of post-transcriptional regulation. 
Therefore, an essential step towards understanding transcript regulation at the 
molecular level is to gain positional information on the bind"
21559157,7,"A 15-year-old female presented with seizures, right-sided hemiparesis, 
hemiatrophy of the right side of the body and mental retardation. MRI brain 
revealed characteristic features diagnostic of congenital type of cerebral 
hemiatrophy or Dyke-Davidoff-Masson syndrome."
21559294,8,"DNA methylation is widespread in most species, from bacteria to mammals, and is 
crucial for genomic imprinting, gene expression, and embryogenesis. DNA 
methylation occurs via two major classes of enzymatic reactions: 
maintenance-type methylation catalyzed by DNA (cytosine-5-)-methyltransferase 
("
21559463,8,"Transcription coupled nucleotide excision repair (TC-NER) is involved in 
correcting UV-induced damage and other road-blocks encountered in the 
transcribed strand. Mutation frequency decline (Mfd) is a transcription repair 
coupling factor, involved in repair of template strand during transcription"
21559780,2,"Alterations in microRNAs expression have been proposed to play role in 
endometrial cancer pathogenesis. Dicer and Drosha are main regulators of 
microRNA biogenesis and deregulation of their expression has been indicated as a 
possible cause of microRNAs alterations observed in various cancers. The"
21561807,7,"Endometrioma is commonly seen in women of reproductive age who may wish to 
preserve their ovarian function. Surgical treatment is associated with a high 
recurrence rate and its employment for women undergoing assisted conception has 
recently been challenged. Medical treatment has not been shown t"
21562078,3,"OBJECTIVE: Autophagy is a critical cellular system for removal of aggregated 
proteins and damaged organelles. Although dysregulated autophagy is implicated 
in the development of heart failure, the role of autophagy in the development of 
diabetic cardiomyopathy has not been studied. We investigate"
21562304,3,"Muscle LIM protein (MLP) can be found at the Z-disk of sarcomeres where it is 
hypothesized to be involved in sensing muscle stretch. Loss of murine MLP 
results in dilated cardiomyopathy, and mutations in human MLP lead to cardiac 
hypertrophy, indicating a critical role for MLP in maintaining norm"
21562564,2,"Notch signalling is a central regulator of differentiation in a variety of 
organisms and tissue types. Its activity is controlled by the multi-subunit 
γ-secretase (γSE) complex. Although Notch signalling can play both oncogenic and 
tumour-suppressor roles in solid tumours, in the haematopoietic s"
21562592,8,"Gene transfer-based therapeutic approaches have greatly benefited from the 
ability of some viral vectors to efficiently integrate within the cell genome 
and ensure persistent transmission of newly acquired transgenes to the target 
cell progeny. However, integration of provirus has been associated"
21563154,4,"BACKGROUND: High flow nasal cannulae (HFNC) are small, thin, tapered cannulae 
used to deliver oxygen or blended oxygen and air at flow rates of > 1 L/min. 
HFNC can be used to provide high concentrations of oxygen and may deliver 
positive end-expiratory pressure.
OBJECTIVES: To compare the safety "
21563921,5,"PURPOSE: We report our experience in treating 2 patients of idiopathic retinal 
vasculitis, aneurysm, and neuroretinitis (IRVAN) syndrome with antitumor 
necrosis factor agent, infliximab, who showed a very favorable response to 
treatment.
METHODS: Two patients with clinical diagnosis of IRVAN synd"
21564555,8,"A survey of the human genome was performed to understand the constituency of 
protein methyltransferases (both protein arginine and lysine methyltransferases) 
and the relatedness of their catalytic domains. We identified 51 protein lysine 
methyltransferase proteins based on similarity to the canon"
21565464,6,"RATIONALE: Sedation is a common side effect of clozapine treatment and may 
exacerbate metabolic consequences of poor diet and exercise habits that are 
common in patients with schizophrenia. Modafinil has been proposed as a 
treatment for clozapine-induced sedation and metabolic abnormalities.
OBJE"
21565911,7,"Heerfordt's syndrome (HS) consists in its complete form of uveitis, parotid or 
salivary gland enlargement and cranial nerve palsy. The objective of the present 
study was to analyse if there are also links between HLA-DRB1* alleles and HS, 
as it is a specific phenotype of sarcoidosis. 1,000 patien"
21566074,0,"OBJECTIVE: Genetic disorders of calcium metabolism arise in a familial or 
sporadic setting. The calcium-sensing receptor (CASR) plays a key role in 
maintaining calcium homeostasis and study of the CASR gene can be clinically 
useful in determining etiology and appropriate therapeutic approaches. W"
21566205,3,"Primary cilia regulate limb and axial skeletal formation and hedgehog signaling, 
but their roles in temporomandibular joint (TMJ) development are unknown. Thus, 
we created conditional mouse mutants deficient in ciliary transport protein 
Kif3a in cartilage. In post-natal wild-type mice, primary ci"
21567906,0,"Haploinsufficiency of the NSD1 gene due to 5q35 microdeletions or intragenic 
mutations is the major cause of Sotos syndrome characterized by generalized 
overgrowth, large hands and feet with advanced bone age, craniofacial dysmorphic 
features, learning disability, and possible susceptibility to t"
21567923,0,"Neurofibromatosis type 1 and Noonan syndrome are both common genetic disorders 
with autosomal dominant inheritance. Similarities between neurofibromatosis type 
1 and Noonan syndrome have been noted for over 20 years and patients who share 
symptoms of both conditions are often given the diagnosis "
21567925,0,"Osteogenesis imperfecta (OI) is a heterogeneous group of inherited disorders of 
bone formation, resulting in low bone mass and an increased propensity to 
fracture. It exhibits a broad spectrum of clinical severity, ranging from 
multiple fractures in utero and perinatal death, to normal adult stat"
21567934,0,"Bruck syndrome (BS) is an autosomal recessive syndromic form of osteogenesis 
imperfecta (OI) that is characterized by the additional presence of pterygium 
formation. We have recently shown that FKBP10 previously reported as a novel 
autosomal recessive OI gene also defines a novel Bruck syndrome l"
21567995,4,"Sudden cardiac death of a young athlete is the most tragic event in sports and 
devastates the family, the sports medicine team, and the local community. Such a 
fatality represents the first manifestation of cardiac disease in up to 80% of 
young athletes who remain asymptomatic before sudden cardi"
21568669,3,"In the post-reperfusion era, molecular and genetic mechanisms of 
cardioprotection and regeneration represent new therapeutic challenges to limit 
infarct size and minimize post-ischemic remodeling after acute myocardial 
infarction (AMI). Activation of cell survival mechanisms can be promoted by th"
21568724,7,"BACKGROUND: Invasive fibrous thyroiditis (IFT) is the rarest form of 
thyroiditis, and reports are often limited to case reports and small case 
series. In this study, we aimed to summarize our institutional experience with 
IFT since 1976.
METHODS: We retrospectively reviewed the cases of all patie"
21568838,8,"Fanconi anemia (FA) is an autosomal disorder that causes genome instability. FA 
patients suffer developmental abnormalities, early-onset bone marrow failure, 
and a predisposition to cancer. The disease is manifested by defects in DNA 
repair, hypersensitivity to DNA crosslinking agents, and a high"
21568860,3,"Exogenous thyroid hormones are regulators of cellular metabolism that involves, 
along with other cell structures, mitochondria. Mechanisms of the influence of 
thyroid hormones on the biogenesis of mtDNA are not fully understood due to 
their pleiotropic nature. Different ways of regulation of mito"
